,sigma,alpha,phi,LV,LJV
2011-12-20,0.2205085884247167,17.46500788337365,91.73408134661122,0.009275537534693684,0.09630959212193603
2011-12-21,0.22127699747062585,17.69098135848433,95.08726811875907,0.00890859167821767,0.09438533613977157
2011-12-22,0.2036448097529305,19.059814711002947,100.4004208615967,0.0076718811389485456,0.0875892752507323
2011-12-23,0.19438262000911075,19.994310533801862,105.38565640754996,0.006954472473465996,0.08339347980187657
2011-12-28,0.21790106267873877,17.67914424659569,89.88737000984322,0.008756723932234665,0.09357736869689522
2011-12-29,0.21602490654675569,17.704896233326725,91.95776780679286,0.009066129098754365,0.09521622287590684
2011-12-30,0.21671123653840857,17.37011475358708,87.61742695361768,0.009477961744327575,0.09735482393968763
2012-01-03,0.21218508022842933,17.52756796060571,86.84063851620012,0.009387559998140385,0.09688942149760409
2012-01-04,0.2163861007513368,16.99333494994946,83.27803003421452,0.010122021618184276,0.10060825820072762
2012-01-05,0.21951579599120719,16.800944744743497,83.21739913394184,0.010399948042565528,0.10198013552925653
2012-01-06,0.20904279730153238,17.831407893488123,89.2648943158304,0.00911977621843941,0.09549751943605347
2012-01-09,0.21327883962179855,17.47050641695862,87.18597698819562,0.009478823025533005,0.0973592472522924
2012-01-10,0.19788596315896087,18.869431058577717,93.7033607983906,0.008048253555217467,0.08971205914043813
2012-01-11,0.20635843752669975,17.791598801546584,86.10393973088857,0.009149061439020301,0.09565072628590073
2012-01-12,0.20569067213006645,17.870872982693406,84.72401459174039,0.008860453306580843,0.09412998091246404
2012-01-13,0.21075416341051853,17.365407483304892,83.80573183239503,0.009641216636346718,0.09818969720060612
2012-01-16,0.20695592398418403,17.696395414869933,84.49403214341977,0.009171643488377084,0.09576869785257124
2012-01-17,0.20205233468280398,18.086729694612355,85.4853769209614,0.008731115213376979,0.09344043671439566
2012-01-18,0.20116983418661366,17.826165438344926,81.82197357052686,0.009078319059807115,0.0952802133698656
2012-01-19,0.18909732554133912,18.836071498920145,84.64246119569042,0.00807105872319706,0.08983907125074847
2012-01-20,0.18181156314645727,19.309792844546568,84.86498930499495,0.007732151376687215,0.08793265250569446
2012-01-23,0.17643107472796762,19.974483635711874,88.17844107306497,0.007203673559777524,0.08487445764055004
2012-01-24,0.17462874315038915,20.18021059394828,88.79266025817722,0.007034555700249576,0.08387225822791214
2012-01-25,0.1815023080299725,19.22533063094786,83.8505896619109,0.007834466117024581,0.08851251954963535
2012-01-26,0.17701474312490095,19.731535864285192,85.5933031355828,0.007383575185753816,0.0859277323438354
2012-01-27,0.179383907821845,19.62416663445986,86.60701264041082,0.007477332450756603,0.08647157018787506
2012-01-30,0.2065504088627777,16.66036288882521,73.15310147193448,0.01079103019788006,0.1038798835091764
2012-01-31,0.20159571943190657,17.040760726000983,74.57218872898352,0.01031373949417213,0.10155658272200838
2012-02-01,0.18653250415682246,18.326047561724305,79.23261360530516,0.008894244915335005,0.09430930450032492
2012-02-02,0.1853369452165177,18.25204843470837,77.26514229155981,0.008954839588298773,0.09463001420426172
2012-02-03,0.16940725266108644,20.471905751940838,88.05960970802857,0.00689671799325733,0.0830464809203697
2012-02-06,0.17919820851420187,19.1741372050358,81.02230145630226,0.00786341557886451,0.08867590190612391
2012-02-07,0.18558818081509412,18.2733263544663,75.76223312062181,0.008708707458111729,0.09332045573244768
2012-02-08,0.1902417437936051,17.74614167487123,72.79788638461457,0.009213672911604565,0.09598787898273702
2012-02-09,0.18804593239684397,18.153231112148482,76.57033524152845,0.00886670726943116,0.09416319487693246
2012-02-10,0.20880044270165107,15.808219248734812,63.29114943061543,0.01181164562285509,0.10868139501706393
2012-02-13,0.19604219718973573,16.568968474939762,63.8723358244821,0.010652837524584001,0.10321258413867954
2012-02-14,0.19367731472955407,17.140867923256824,68.60215981359593,0.009938678415347568,0.0996929205879112
2012-02-15,0.19431988531821137,16.568878753701863,62.81745960076338,0.01064005667412164,0.10315065038147671
2012-02-16,0.20221519191192766,15.437280664111782,56.11831106296002,0.012384835660790738,0.1112871765334656
2012-02-17,0.19010155960314903,15.752413228739325,52.31133868906627,0.011613158588154057,0.10776436604070037
2012-02-20,0.18558609432804257,16.836124225809844,59.612038076938326,0.01012601659098274,0.10062811034190565
2012-02-21,0.17598036699148628,18.267610019523957,67.26613754725582,0.008524058871960696,0.0923258299283613
2012-02-22,0.17147697852198943,19.261093771992215,74.19671927100711,0.007646563172416507,0.08744462917993595
2012-02-23,0.166918207102876,19.590686675032767,73.21382634111197,0.00730023192741163,0.08544139469491138
2012-02-24,0.15793110610723765,20.650428958137145,77.35896753512215,0.00661712063723223,0.08134568603947126
2012-02-27,0.1753107805458242,18.492261028572614,71.44752544961344,0.008600896763220317,0.09274101985216852
2012-02-28,0.1736190006067525,18.688560513179407,72.84109418521325,0.008482382916465418,0.09209985296657872
2012-02-29,0.17962077312661584,17.677574272694475,67.6538824382948,0.009663318932633946,0.09830218172875893
2012-03-01,0.17072614813798018,18.729947626876328,71.88451143124283,0.008529120158088958,0.09235323577487124
2012-03-02,0.1702552289082603,18.387041757386505,68.2214535612562,0.008868458927392768,0.09417249559926065
2012-03-05,0.1782007050027101,17.645738403618214,66.85312492818146,0.00975967975643682,0.09879109148317382
2012-03-06,0.20655236281669656,15.20911269001563,59.3663892064516,0.01355677995486393,0.116433586025957
2012-03-07,0.19998081718083635,15.703568271107425,60.946821532953486,0.012651140599733627,0.1124772892620267
2012-03-08,0.18019838212945957,17.265153522055286,64.50758405222675,0.010233197908348871,0.10115927000699872
2012-03-09,0.16069196128451543,19.16870888346295,69.08630267779954,0.008139553810401882,0.09021947578212745
2012-03-12,0.16048803786774,20.041096331946193,77.29483876497564,0.007411449143990865,0.08608977374805248
2012-03-13,0.14796504024087012,22.284079672813707,86.3707161317562,0.005765396610398432,0.0759302088130833
2012-03-14,0.1534984455669313,21.35592034908079,82.01999458574925,0.006285682216292229,0.07928229446914506
2012-03-15,0.152093907810164,21.643659073978156,84.27743331846698,0.006158090254112156,0.07847350033044376
2012-03-16,0.1501167055210947,21.49596855476316,79.98343451705233,0.00617980729304188,0.07861175034968933
2012-03-19,0.14655000329198564,22.466939974722997,86.49481404232047,0.005648436559050253,0.07515608131781655
2012-03-20,0.1590025506505537,20.90895612400598,82.65560039523469,0.006579992329954637,0.08111715188512622
2012-03-21,0.15516849179663267,21.194461808999424,81.01733978579702,0.006315179815458734,0.07946810564911394
2012-03-22,0.17064898354702085,19.433670090277676,77.14845539768118,0.007683804394014391,0.08765731226779881
2012-03-23,0.15912313397731379,21.004816438525623,83.3929884712398,0.0064845423556041636,0.08052665618044849
2012-03-26,0.15203674634230127,22.402780211572914,91.27429032217097,0.005647315847844706,0.07514862505624907
2012-03-27,0.16299074545970132,20.478730650887055,80.79148975601635,0.0067957997423666655,0.08243664077560818
2012-03-28,0.1722458398925436,19.393583884011207,78.35721372046977,0.007749302045297515,0.08803012010270982
2012-03-29,0.18904042192286077,17.831786233042145,74.80555022899081,0.009358527335948122,0.09673948178457502
2012-03-30,0.1729866488921372,19.349983634529256,78.09293199560501,0.007746323018219159,0.08801319797745767
2012-04-02,0.1547369328563836,21.989612329096918,91.79202883232603,0.006017033938332201,0.07756954259457896
2012-04-03,0.16328158049464944,20.626657262251673,85.98551271216836,0.0069616380617986175,0.08343643126236056
2012-04-04,0.19737610358375118,16.90705879532989,72.17466674590445,0.010793303508486361,0.10389082494853125
2012-04-05,0.18879057083627673,17.794517891621133,76.02262269036035,0.009631635863616603,0.09814089801717021
2012-04-10,0.23115076043668767,14.924122395384972,67.63092858495466,0.013813141675283611,0.11752932261901117
2012-04-11,0.22181276728836824,15.39497281983115,68.55021522070209,0.01300633881326834,0.11404533665726249
2012-04-12,0.20091514784395872,16.999878263255443,74.73167083240025,0.010526241450453739,0.10259747292430618
2012-04-13,0.20964226509470643,16.488293317439986,74.3620457569279,0.01121898946393696,0.10591973123047925
2012-04-16,0.20487088216170446,16.6974606470136,73.40418391661835,0.010879158131707221,0.10430320288326347
2012-04-17,0.1874119382405874,18.80393679098132,85.1852291092091,0.00834152451242939,0.09133194683367583
2012-04-18,0.19537500306407624,17.898313236098986,80.42824318579326,0.009274177680655698,0.09630253205734364
2012-04-19,0.19214190015838511,18.07688105422626,79.95176366353351,0.009068185738053063,0.09522702210010067
2012-04-20,0.18106588446859972,19.33526851864198,85.9957941752747,0.007847501889649843,0.08858612695930353
2012-04-23,0.21263837448910858,16.43384656872511,74.29325982497005,0.011082217742720897,0.10527211284438484
2012-04-24,0.20076608182856523,17.355825609344727,77.01395657706526,0.00980791067142757,0.09903489623071036
2012-04-25,0.1923855722553715,18.283659380869587,81.12757485174963,0.008674043340386507,0.09313454429150607
2012-04-26,0.17712687506848604,21.002018809254828,100.37367317742148,0.006303698005393767,0.07939583115878167
2012-04-27,0.1665569204463451,22.440746098249353,108.01573827589189,0.005503884848111015,0.07418817188818588
2012-04-30,0.17838222366782583,19.692497118748868,86.54658758424306,0.007425907021457914,0.08617370260965879
2012-05-01,0.16770759169237748,21.402324252695195,96.94492336018618,0.006203630926429941,0.078763131771343
2012-05-02,0.1808325838959511,19.37086302912203,84.50087960614734,0.0076603237077144636,0.08752327523415965
2012-05-03,0.17600809636020073,20.063154887032553,88.71717583261402,0.0071230662375483785,0.08439825968317344
2012-05-04,0.19997382880638748,17.29314469961781,75.3468531773482,0.009844630452797386,0.099220111130745
2012-05-08,0.2295025862400038,14.618626352498218,61.891134992524705,0.014177024600873705,0.11906731121879634
2012-05-09,0.23078028228467376,14.443532362940388,60.87578157422376,0.014631797220213343,0.12096196600673016
2012-05-10,0.21888701759936463,15.473975986335077,65.3608352374404,0.012402009818137216,0.1113643112407975
2012-05-11,0.2047037290471229,17.284111146475333,77.99204153047026,0.009756189405336442,0.09877342459050634
2012-05-14,0.23884557594571937,14.59442060511723,65.03276232129737,0.013918230664767758,0.11797555113144316
2012-05-15,0.2412979876424169,14.429272938338558,64.67097151596023,0.01435425015933612,0.11980922401608367
2012-05-16,0.24918170201900583,13.606341218472641,58.85635373335089,0.01639573124823176,0.12804581698841927
2012-05-17,0.2640840873865019,12.81014487374683,55.015256333073545,0.018441131968500085,0.1357981294734949
2012-05-18,0.2623069334629058,13.072142137561993,57.673037581082525,0.017733662369229027,0.13316779779371973
2012-05-21,0.24349454523462827,14.90639935783054,71.6122462695008,0.013253785897486818,0.11512508804551169
2012-05-22,0.21696481681040009,17.158425177803306,84.74682581064137,0.009744372731514194,0.09871358939636525
2012-05-23,0.25915886934615673,13.813323095744654,64.47842203272914,0.015430407147282851,0.12421918993168024
2012-05-24,0.2350740320064839,15.34535239310409,73.0154460676622,0.012546503986139481,0.11201117795175392
2012-05-25,0.22707139973928236,16.240056297477064,80.09237007067166,0.011085429498169378,0.10528736627995487
2012-05-28,0.23932986146879073,15.334060553437851,76.35584519764794,0.012684049599560442,0.11262348600341068
2012-05-29,0.23794077817000128,15.189939464222192,74.0912000981729,0.013073468582780861,0.11433926964425153
2012-05-30,0.26452398532011706,13.568459603186536,66.22007509550437,0.016631782014365652,0.12896426642433031
2012-05-31,0.27311075123870027,13.009425757593679,62.44435082227058,0.01816418251225117,0.13477456181435415
2012-06-01,0.2795642586496114,12.649254290879144,60.67066871039696,0.01938247036954965,0.13922094084421943
2012-06-06,0.24885384431368504,14.770764545421464,73.81113648887951,0.013671854000891513,0.11692670354068618
2012-06-07,0.2353961921371349,15.899717977803707,80.81208788001823,0.011542947487807573,0.10743811003460352
2012-06-08,0.23524962692418075,15.98027004430826,81.87318249015438,0.011407205222624046,0.10680451873691509
2012-06-11,0.23853201166398372,15.666954548334104,79.61296414865507,0.01192543050372581,0.10920361946257005
2012-06-12,0.24070663589091196,15.547207860321368,78.87551733119722,0.012053117392032834,0.10978669041387865
2012-06-13,0.2498266379064794,15.265548296033991,79.8675281984835,0.012363826755635987,0.11119274596679402
2012-06-14,0.255196507613245,14.878207021109853,77.11830789290612,0.013023846259839626,0.11412206736577998
2012-06-15,0.2623170916328867,14.443610743043392,73.26511889644443,0.013588163561852275,0.1165682785403142
2012-06-18,0.23224894125605575,16.668282053289072,89.50906766586712,0.010288652787945229,0.10143299654424702
2012-06-19,0.2061872019707809,18.828340831759455,99.66209107043893,0.007896372504755379,0.0888615355750472
2012-06-20,0.19730280610843098,19.477877743142077,101.95558720456816,0.007467821383412306,0.08641655734529295
2012-06-21,0.18707003898045632,20.824526965906333,107.98358201481774,0.006273113401971579,0.07920298859242357
2012-06-22,0.190397181933411,20.45383840499557,108.67603023221173,0.006667977707804612,0.08165768615264954
2012-06-25,0.2090242156132161,18.671870215939055,99.50996474871633,0.007985173016309705,0.08935979530140893
2012-06-26,0.2074561509501557,18.860709117890472,101.2135438990736,0.00783399114642176,0.08850983643879227
2012-06-27,0.19573839719810884,20.413676248083764,111.64556730338575,0.006484728907813753,0.08052781449793452
2012-06-28,0.20496161560806575,19.634308327972576,108.97036901090445,0.006991900783231411,0.08361758656665122
2012-06-29,0.18510433301770549,21.429285557090846,116.46834234077069,0.005951096348133857,0.07714334934480002
2012-07-02,0.17707105938576403,21.535769899342895,110.37377776507942,0.006086975919125983,0.07801907407247272
2012-07-03,0.16803091362075334,22.607385611345983,114.97422104483249,0.005528465625414621,0.07435365240130858
2012-07-04,0.17294136799851417,21.893918952676703,110.99120416185376,0.0059187724043052725,0.07693355837542726
2012-07-05,0.17364433024808965,21.630707747857564,107.46323488926689,0.006048905113464204,0.07777470741484152
2012-07-06,0.1726772278765989,21.761958024384366,108.35230259811374,0.005983152028349014,0.07735083728279232
2012-07-09,0.18006529870101187,20.981742117301685,105.76960452323357,0.00643962232936733,0.0802472574569831
2012-07-10,0.169067303664132,22.373263503689913,111.67261599848301,0.005592876374986997,0.07478553586748575
2012-07-11,0.16809396945244093,22.82613687999724,116.49465206325796,0.005320884609846886,0.07294439395763656
2012-07-12,0.17233631910753852,22.528693181052535,116.82912006038158,0.0054024003800894884,0.07350102298668698
2012-07-13,0.16378858896105541,23.837174946449107,122.8252662333719,0.00473310719573717,0.0687975813218544
2012-07-16,0.16371116479252074,24.331132121940946,129.7604152120704,0.004484643553704627,0.06696748131522215
2012-07-17,0.16273809345526385,24.025321103006913,124.73482702970138,0.00467906381807475,0.06840368278151952
2012-07-18,0.15182256614273631,26.096821532470074,134.27887182050372,0.0038093220818298744,0.06171970578210718
2012-07-19,0.1537617799015952,25.60850935513568,129.23817825101088,0.003937412251625003,0.06274880279037205
2012-07-20,0.1723344220649811,22.623932381326494,114.90443140659362,0.005195725286663558,0.07208137961126686
2012-07-23,0.20655710845139696,17.840054769757785,86.17010528074316,0.009010771827712198,0.09492508534477173
2012-07-24,0.2033858927033796,18.21571275044194,88.85686232638885,0.008628803288507833,0.09289135206523712
2012-07-25,0.19169096754440895,18.98606366734396,89.56247481508933,0.007976934648598005,0.08931368679322338
2012-07-26,0.17277455079458065,21.675683399767543,105.29330653434313,0.005928085852983662,0.07699406375158842
2012-07-27,0.16346028699924148,23.125316505991474,111.73008313566736,0.0050748700545290345,0.07123812219962732
2012-07-30,0.1713954513406946,22.087343032556227,108.5074868568454,0.005637932695310825,0.07508616846870551
2012-07-31,0.18182262849805905,20.695917762790916,102.9216195495038,0.006587473433965396,0.08116325174588186
2012-08-01,0.18175113440850757,19.75582587904228,89.88813148953653,0.007307937734075421,0.08548647690761048
2012-08-02,0.17752019579665348,20.193133093484857,93.66009710063352,0.007154834848703018,0.08458625685478119
2012-08-03,0.16210458096936717,21.454403135005297,91.56983691470644,0.0061966903172402926,0.07871905942807175
2012-08-06,0.15926646763932364,22.091528613005615,95.49521663241097,0.0057852068362818235,0.07606054717316872
2012-08-07,0.15761538674810732,21.010082007931004,81.35939992948073,0.006429630522466432,0.0801849769125516
2012-08-08,0.15518952012569737,24.819619943280784,124.6807706583565,0.0043912145360376865,0.06626623979099529
2012-08-09,0.15316691684755504,24.881022647438467,122.61035116504334,0.004390929826063087,0.06626409152824089
2012-08-10,0.1512165425386706,25.729035909548625,130.22565491285133,0.0040231518895941865,0.06342832087951081
2012-08-13,0.1500239915235674,24.889758555566452,117.98338168294299,0.004415349920867407,0.06644809945263602
2012-08-14,0.1471679703374062,24.512089186687653,108.21465764378146,0.004562035502260889,0.06754284197648844
2012-08-15,0.15470452929163678,25.282628900096114,129.09776125659752,0.004151850842861246,0.06443485735889579
2012-08-16,0.15900432273392862,23.882052022209308,115.81753847832297,0.0047279145531234365,0.06875983241052465
2012-08-17,0.15055946408066262,24.632277330631176,114.64332723467697,0.004492347924336952,0.06702497985331254
2012-08-20,0.14962495095275988,24.07171276412297,107.33803887843901,0.004793534993500665,0.06923535941627418
2012-08-21,0.15184250013326858,23.935853011217997,107.00600990087301,0.004770020266301408,0.06906533331781878
2012-08-22,0.17235285127226782,20.490966113374384,90.43235130139641,0.006813892867700588,0.08254630741408478
2012-08-23,0.16166266450499953,21.724646078242678,94.6890546723831,0.006053717175373707,0.07780563716964027
2012-08-24,0.161689419714583,21.94569482711891,96.56800898933787,0.005867118049545198,0.07659711515158517
2012-08-28,0.16572928203583975,21.66924560943863,98.19916901975016,0.006047965136575412,0.07776866423293775
2012-08-29,0.17176892750314027,20.83593213815709,94.09282769112423,0.00656437306086837,0.08102081868796668
2012-08-30,0.18422319368111256,19.029818085336434,83.53829387158726,0.007974720788009563,0.08930129219675134
2012-08-31,0.17670415092318628,20.026314118708193,89.66824335331835,0.00720868645783327,0.0849039837571434
2012-09-03,0.1780775230889418,19.464181898042575,85.40393200685133,0.00779088663555202,0.08826599931769889
2012-09-04,0.19477429171173927,17.852122183737446,79.43253257714363,0.009333875212893425,0.09661198276038757
2012-09-05,0.19238424658715572,18.10915402874561,80.69013897106355,0.009049032494946463,0.09512640272262197
2012-09-06,0.16678373200894298,21.31957426212178,95.62718311674908,0.0063105177382438305,0.0794387672251013
2012-09-07,0.1592017068078192,22.515618872135512,101.33946053191089,0.00558500725161969,0.07473290608306149
2012-09-10,0.15552481849897104,23.370767150258974,106.47185968131144,0.005098132413854752,0.07140120736972697
2012-09-11,0.15999015749111062,22.832867792207434,105.74727050757905,0.0053728477832910996,0.07329971202734087
2012-09-12,0.1574039909653216,23.337239332301834,108.75441351186633,0.005114611061938706,0.07151650901672078
2012-09-13,0.15398954757926536,24.488696955324105,117.26632251578923,0.004509238888504711,0.06715086662512042
2012-09-14,0.14111408618927948,28.42407702870062,150.6327856058096,0.0032112042694647375,0.05666748864617822
2012-09-17,0.14544839463013576,27.00991583427905,138.66878809940405,0.00362022390946951,0.06016829654784577
2012-09-18,0.1416894080017558,28.34093339782861,140.52281075676945,0.0030137900283514745,0.054897996578668284
2012-09-19,0.13242238857470867,30.31105556153417,156.57307300795927,0.0027477729370813933,0.05241920389591388
2012-09-20,0.13458439209184644,29.848320977788244,156.03972452899325,0.0028621243781473565,0.05349882595111183
2012-09-21,0.13091886320644555,30.77731029936628,155.25357391111407,0.002578438695365318,0.05077832899343299
2012-09-24,0.1340182713065362,29.35049824470495,144.65442319627718,0.002934440190855349,0.054170473422846775
2012-09-25,0.12786407366808217,32.09953391184357,168.95606169304295,0.002363120941980853,0.0486119423802511
2012-09-26,0.1470366530179481,26.348711557226533,127.11132058419041,0.0036922191183726446,0.06076363318937277
2012-09-27,0.14776335432680981,26.219306913781857,128.72703613907507,0.0037947286963643505,0.061601369273453256
2012-09-28,0.15175444899573204,24.618857625824038,116.08351310140853,0.0044841140398402275,0.06696352768365947
2012-10-01,0.14485875042624172,25.981086278696164,124.71517055123016,0.004033302228755589,0.06350828472534578
2012-10-02,0.14779194939011006,25.60924325245344,125.06368467196324,0.004171029522723436,0.06458350813267608
2012-10-03,0.1463448537386655,25.58623136942068,123.06116234031427,0.004213903726634881,0.06491458793395273
2012-10-04,0.14875221966179503,24.63928656795926,115.18112460725477,0.004624623549468594,0.06800458476800365
2012-10-05,0.1397750560446883,26.712112916283065,126.15442749371581,0.0038201357249158154,0.06180724654048112
2012-10-08,0.14169865719136127,26.501440088482656,127.5010552606575,0.003904321307268124,0.06248456855310856
2012-10-09,0.14724416721793152,25.02152711931643,118.38482323666614,0.004488783989974786,0.06699838796549351
2012-10-10,0.14710768207567346,24.477368825030638,111.54156540925027,0.004740176655240125,0.06884894084327024
2012-10-11,0.13924752166910034,26.495959535081063,122.93868616568915,0.00391389611525098,0.0625611390181715
2012-10-12,0.14118810450875205,25.810659686671265,118.33517329502672,0.004183650824173672,0.06468114736284192
2012-10-15,0.14185799969607493,25.855110532325693,119.48127275090155,0.004145588088817251,0.06438624145589841
2012-10-16,0.13398877632057538,29.310308088303895,147.957896744536,0.0030251015378297674,0.05500092306343383
2012-10-17,0.13167442976997698,30.455463517354943,159.34106544643294,0.0027628523001776055,0.05256284143934387
2012-10-18,0.1263497835668477,31.352932924496365,159.54146960096566,0.002611027006131915,0.051098209421974024
2012-10-19,0.13209607269350604,28.564438808864036,134.6313330947775,0.0032577976893152,0.057077120541555004
2012-10-22,0.13526179866390806,27.952580307832893,132.67927437350977,0.0034106708268182412,0.058400948852037
2012-10-23,0.15605304041963627,23.22073863852721,104.69972670826412,0.00514370359070516,0.071719617892911
2012-10-24,0.14854452661347572,23.85953889039075,103.05224091764374,0.004883631555787479,0.06988298473725546
2012-10-25,0.14400543550673028,25.605942477718596,119.63990493353815,0.0042251538098323545,0.0650011831417887
2012-10-26,0.14709116648520937,25.114936299538385,117.33181577581857,0.004374198116792512,0.06613772083155355
2012-10-29,0.16155586541984784,22.565505177453733,104.31199968441784,0.0055141650507119725,0.07425742421274772
2012-10-30,0.15107454699615683,24.13661950066173,111.90652945588252,0.004831664395475887,0.06951017476223094
2012-10-31,0.1585952399072002,22.523363817337692,101.23069639228247,0.005612930204514844,0.07491949148596007
2012-11-01,0.1493937091190245,24.127388694228923,109.90594154027863,0.004866637829318282,0.06976129176927762
2012-11-02,0.14544857154881105,24.678595995129463,110.98331919667757,0.004631980528946037,0.06805865506271805
2012-11-05,0.15416602774965596,23.24470324109506,104.0727096741851,0.005215610277984978,0.07221918220241058
2012-11-06,0.1468050226120689,24.289227613015402,107.9855135519541,0.004791433754587978,0.06922018314471566
2012-11-07,0.15653838943107884,22.638232610257255,100.54514942810809,0.005579772698294327,0.07469787612974231
2012-11-08,0.15648549903468822,22.370515191911906,97.21688291047366,0.005729163061341848,0.07569123503644162
2012-11-09,0.15633602753486636,21.92016628003107,91.84922437300479,0.005996461290795855,0.07743682128545731
2012-11-12,0.1540502412510209,22.7984501159937,99.50850571038863,0.0055044541534709415,0.07419200869009372
2012-11-13,0.15198803164582309,23.3402665730745,102.10558849646196,0.005159468601261081,0.0718294410479511
2012-11-14,0.15511820990449893,22.57868810537505,92.9824799158912,0.005324326597292353,0.07296798337142361
2012-11-15,0.16891623018264076,20.81133433614202,90.39608886133743,0.006561725406109328,0.08100447769172596
2012-11-16,0.1801170774200135,19.756897892495004,87.0370962216334,0.0072057010432174115,0.08488640081436727
2012-11-19,0.14693507946520432,25.626463125299342,121.23021409218805,0.0040812264372243594,0.06388447727910403
2012-11-20,0.14403237553837303,26.386184267566964,124.96233811852795,0.0037754075829582435,0.06144434541077188
2012-11-21,0.13763102877688513,27.530637297310278,128.14592588751657,0.003431464447581188,0.05857870302064726
2012-11-22,0.13178371757930862,28.898485560947975,135.16011033832837,0.00309401396700422,0.055623861489510235
2012-11-23,0.1332594625070753,27.96527491226075,128.29642111372576,0.003399717471669618,0.05830709623767606
2012-11-26,0.1476858721221209,25.097134876663702,114.72173023413998,0.004255486072409794,0.06523408673699505
2012-11-27,0.13571787712865147,27.703870818854988,129.55396621880223,0.0034631992697619334,0.05884895300480658
2012-11-28,0.1338356158468331,27.890005244191347,128.413591662733,0.003418395196032133,0.05846704367446787
2012-11-29,0.12040151001493529,31.837148944820314,153.85456755279748,0.0025955607534902062,0.050946646145651295
2012-11-30,0.11942037474573113,30.669456998310615,136.29827772078696,0.00284185214334663,0.05330902497088678
2012-12-03,0.12224824540500591,30.06522202598427,134.93940944676467,0.002964460499505668,0.05444685940902072
2012-12-04,0.1203039448112939,30.106266641732915,136.53069504797716,0.0030807620731595196,0.055504613079991105
2012-12-05,0.12140817229096287,30.15419497712069,139.77319503516782,0.00306908858382931,0.05539935544597347
2012-12-06,0.11965456300960954,30.016453936524634,134.06353043478566,0.0031057870402968015,0.05572958855309091
2012-12-07,0.11963361126771588,29.619303770538373,129.22889186056562,0.003202499728728175,0.056590632870892825
2012-12-10,0.12423415720059981,28.468011792367133,123.63113573353066,0.003464001499745244,0.058855768619101766
2012-12-11,0.12163982564391194,28.55219226276287,119.62077726014512,0.003443581042284627,0.05868203338573594
2012-12-12,0.1208960742792546,28.3049353247374,116.33205347037163,0.003537240187343877,0.059474702078647496
2012-12-13,0.12535840336997736,27.17856387224075,111.63579922386516,0.003866143920040907,0.06217832355444224
2012-12-14,0.12644468825523114,25.851162632331278,98.95640524095529,0.004297375442000288,0.06555437012129922
2012-12-17,0.13028813655273974,25.51559413611024,100.64986790483431,0.004409542628542473,0.06640438711819026
2012-12-18,0.12539151074393343,26.082949432310333,94.63810465471946,0.003997250180803004,0.06322381023635798
2012-12-19,0.1271855015221902,24.42655990136397,83.35228320723708,0.004680193025484474,0.06841193627931075
2012-12-20,0.12938729326629572,23.434523841211988,76.96415707538135,0.005089167727031089,0.0713384028909471
2012-12-21,0.13843363931834127,19.957290326173617,58.94499658415713,0.007233626461550589,0.085050728753789
2012-12-24,0.13799968876698732,19.52378509180025,55.77768062035893,0.007559654870659216,0.08694627577222164
2012-12-27,0.14155879669337404,19.506745973128208,57.58968893282974,0.007573648535490376,0.087026711620573
2012-12-28,0.15825257148685673,17.25743682156983,50.74330739669468,0.00978181303482009,0.09890304866292085
2012-12-31,0.1754459216595998,16.08510937467685,51.65546303336607,0.011757029737217066,0.10842983785479468
2013-01-02,0.1443769202300519,20.621723756169583,68.0549518742286,0.0067943770585026375,0.08242801137054465
2013-01-03,0.14017431797008503,22.63377882066795,81.94225312405855,0.005583915624870531,0.07472560220480348
2013-01-04,0.13238849282853904,25.698829938177788,101.48926330342184,0.004168703250664302,0.06456549582140837
2013-01-07,0.1364103211295005,24.457422572675828,94.73294144691113,0.004682037938534047,0.06842541880422835
2013-01-08,0.13830345571273434,23.910255497455847,90.28702584052266,0.004853308267009725,0.06966568930980102
2013-01-09,0.13303719898937497,26.700625592994694,110.25435003195147,0.0037113794747435595,0.06092109219920109
2013-01-10,0.13184229465394948,27.245656024949355,115.18707810196396,0.003567146562923481,0.05972559386831981
2013-01-11,0.12213352080427074,31.287454954860124,145.2003067764994,0.0025992903294783597,0.05098323576900901
2013-01-14,0.11525820215361882,33.75393836071176,160.72189654256775,0.0021993963585338577,0.046897722317121734
2013-01-15,0.11184092789321386,33.70283255235552,153.979335465229,0.002273575633459105,0.047682026314525526
2013-01-16,0.10945496105476595,34.79826998735189,161.35858319329043,0.00211491006507728,0.04598815135529238
2013-01-17,0.1081529514161872,35.373658294013225,164.99762097505055,0.0020383461186844654,0.045148046676290056
2013-01-18,0.11364367594545773,33.694440331144925,154.26069459924014,0.0022006475691155845,0.04691106020029375
2013-01-21,0.11148825385599655,36.15409792599385,178.68471163887264,0.001829140911216909,0.04276845696558281
2013-01-22,0.11939210964464043,33.52326714675104,167.61300387604572,0.0021894538974566564,0.046791600714836165
2013-01-23,0.11093101145547515,36.878889726315215,189.78538447891142,0.001764719735262415,0.04200856740311927
2013-01-24,0.10869035439581178,37.2900542772291,188.91944693065722,0.0017388426111535045,0.04169943178454
2013-01-25,0.11090761080142142,33.86260311297414,150.77942827210182,0.00221268289479452,0.04703916341512166
2013-01-28,0.12355770558751614,30.83067681316657,145.91282854187668,0.002749052094356,0.05243140370384909
2013-01-29,0.11895718127814917,31.942966552489935,150.03049205640386,0.002555798087603217,0.05055490171687822
